Model,Dataset,Metric,Fold,Value,Mean
Random Forest (Proposed),MW1,GLR mean,1,0.020099014991234107,0.02
Random Forest (Proposed),MW1,GLR mean,2,0.01976885559903443,0.02
Random Forest (Proposed),MW1,GLR mean,3,0.019627312682754885,0.02
Random Forest (Proposed),MW1,GLR mean,4,0.02041095969250986,0.02
Random Forest (Proposed),MW1,GLR mean,5,0.020093857034466707,0.02
Random Forest (Proposed),MW1,Hit@10,1,1.0107735993510278,1.0
Random Forest (Proposed),MW1,Hit@10,2,1.0051464485890098,1.0
Random Forest (Proposed),MW1,Hit@10,3,0.9872333308210888,1.0
Random Forest (Proposed),MW1,Hit@10,4,0.9975050873034198,1.0
Random Forest (Proposed),MW1,Hit@10,5,0.9993415339354533,1.0
Random Forest (Proposed),MW1,ECE,1,0.09023489722595436,0.09
Random Forest (Proposed),MW1,ECE,2,0.09012335628527399,0.09
Random Forest (Proposed),MW1,ECE,3,0.09088834822900309,0.09
Random Forest (Proposed),MW1,ECE,4,0.08943915280455386,0.09
Random Forest (Proposed),MW1,ECE,5,0.08931424545521476,0.09
Random Forest (Proposed),MW1,Reliability Score,1,0.806438385649793,0.81
Random Forest (Proposed),MW1,Reliability Score,2,0.8126042978010638,0.81
Random Forest (Proposed),MW1,Reliability Score,3,0.8051168378764366,0.81
Random Forest (Proposed),MW1,Reliability Score,4,0.8083851089625101,0.81
Random Forest (Proposed),MW1,Reliability Score,5,0.8174553697101969,0.81
Random Forest (Proposed),PC1,AUC mean,1,0.8824714619678947,0.87
Random Forest (Proposed),PC1,AUC mean,2,0.8725254744889887,0.87
Random Forest (Proposed),PC1,AUC mean,3,0.8527211915134761,0.87
Random Forest (Proposed),PC1,AUC mean,4,0.8660912318235691,0.87
Random Forest (Proposed),PC1,AUC mean,5,0.8761906402060718,0.87
Random Forest (Proposed),PC1,F1 mean,1,0.42212449978312633,0.42
Random Forest (Proposed),PC1,F1 mean,2,0.41601010625931717,0.42
Random Forest (Proposed),PC1,F1 mean,3,0.4219448523915435,0.42
Random Forest (Proposed),PC1,F1 mean,4,0.4181191857746972,0.42
Random Forest (Proposed),PC1,F1 mean,5,0.4218013557913155,0.42
Random Forest (Proposed),PC1,Precision mean,1,0.43610925326183725,0.44
Random Forest (Proposed),PC1,Precision mean,2,0.4407522302403037,0.44
Random Forest (Proposed),PC1,Precision mean,3,0.440854646273462,0.44
Random Forest (Proposed),PC1,Precision mean,4,0.44368934532821264,0.44
Random Forest (Proposed),PC1,Precision mean,5,0.43859452489618445,0.44
Random Forest (Proposed),PC1,Recall mean,1,0.4246270980521367,0.42
Random Forest (Proposed),PC1,Recall mean,2,0.41878165936660994,0.42
Random Forest (Proposed),PC1,Recall mean,3,0.4220148375905286,0.42
Random Forest (Proposed),PC1,Recall mean,4,0.4136394945990303,0.42
Random Forest (Proposed),PC1,Recall mean,5,0.42093691039169445,0.42
Random Forest (Proposed),PC1,Brier mean,1,0.06932918298088833,0.07
Random Forest (Proposed),PC1,Brier mean,2,0.07042846402005164,0.07
Random Forest (Proposed),PC1,Brier mean,3,0.06959071849101785,0.07
Random Forest (Proposed),PC1,Brier mean,4,0.07034245702020912,0.07
Random Forest (Proposed),PC1,Brier mean,5,0.07030917748783304,0.07
Random Forest (Proposed),PC1,GLR mean,1,0.009956349775155431,0.01
Random Forest (Proposed),PC1,GLR mean,2,0.010013786030876907,0.01
Random Forest (Proposed),PC1,GLR mean,3,0.010207437867582117,0.01
Random Forest (Proposed),PC1,GLR mean,4,0.009951096160435127,0.01
Random Forest (Proposed),PC1,GLR mean,5,0.009871330165950414,0.01
Random Forest (Proposed),PC1,Hit@10,1,0.9940852182922412,1.0
Random Forest (Proposed),PC1,Hit@10,2,1.0028863579999698,1.0
Random Forest (Proposed),PC1,Hit@10,3,1.0050126288115382,1.0
Random Forest (Proposed),PC1,Hit@10,4,0.9986948289035965,1.0
Random Forest (Proposed),PC1,Hit@10,5,0.9993209659926545,1.0
Random Forest (Proposed),PC1,ECE,1,0.07011389897774406,0.07
Random Forest (Proposed),PC1,ECE,2,0.06847439203011171,0.07
Random Forest (Proposed),PC1,ECE,3,0.07058030293043235,0.07
Random Forest (Proposed),PC1,ECE,4,0.07031310171874776,0.07
Random Forest (Proposed),PC1,ECE,5,0.0705183043429641,0.07
Random Forest (Proposed),PC1,Reliability Score,1,0.8141953884168847,0.81
Random Forest (Proposed),PC1,Reliability Score,2,0.8119371844432209,0.81
Random Forest (Proposed),PC1,Reliability Score,3,0.8151288535886279,0.81
Random Forest (Proposed),PC1,Reliability Score,4,0.8065559961845906,0.81
Random Forest (Proposed),PC1,Reliability Score,5,0.8021825773666764,0.81
Random Forest (Proposed),PC2,AUC mean,1,0.9046774268559901,0.9
Random Forest (Proposed),PC2,AUC mean,2,0.8856243070716283,0.9
Random Forest (Proposed),PC2,AUC mean,3,0.9102908526820668,0.9
Random Forest (Proposed),PC2,AUC mean,4,0.8964602617114777,0.9
Random Forest (Proposed),PC2,AUC mean,5,0.9029471516788372,0.9
Random Forest (Proposed),PC2,F1 mean,1,0.029924940377464505,0.03
Random Forest (Proposed),PC2,F1 mean,2,0.030137272954906563,0.03
Random Forest (Proposed),PC2,F1 mean,3,0.030377365210720278,0.03
Random Forest (Proposed),PC2,F1 mean,4,0.029829227551222835,0.03
Random Forest (Proposed),PC2,F1 mean,5,0.02973119390568581,0.03
Random Forest (Proposed),PC2,Precision mean,1,0.019968819196028876,0.02
Random Forest (Proposed),PC2,Precision mean,2,0.019808746277905978,0.02
Random Forest (Proposed),PC2,Precision mean,3,0.020285140859443797,0.02
Random Forest (Proposed),PC2,Precision mean,4,0.019954768119283626,0.02
Random Forest (Proposed),PC2,Precision mean,5,0.01998252554733773,0.02
Random Forest (Proposed),PC2,Recall mean,1,0.039816265906366374,0.04
Random Forest (Proposed),PC2,Recall mean,2,0.03947553855502786,0.04
Random Forest (Proposed),PC2,Recall mean,3,0.039465159583853424,0.04
Random Forest (Proposed),PC2,Recall mean,4,0.04068199684956639,0.04
Random Forest (Proposed),PC2,Recall mean,5,0.04056103910518598,0.04
Random Forest (Proposed),PC2,Brier mean,1,0.00998185629861121,0.01
Random Forest (Proposed),PC2,Brier mean,2,0.010027115002789567,0.01
Random Forest (Proposed),PC2,Brier mean,3,0.010087726257195707,0.01
Random Forest (Proposed),PC2,Brier mean,4,0.009980602070227863,0.01
Random Forest (Proposed),PC2,Brier mean,5,0.009922700371175654,0.01
Random Forest (Proposed),PC2,GLR mean,1,0.11919282999828794,0.12
Random Forest (Proposed),PC2,GLR mean,2,0.1197000940483631,0.12
Random Forest (Proposed),PC2,GLR mean,3,0.12065646911472774,0.12
Random Forest (Proposed),PC2,GLR mean,4,0.12095978212515436,0.12
Random Forest (Proposed),PC2,GLR mean,5,0.11949082471346681,0.12
Random Forest (Proposed),PC2,Hit@10,1,1.001654378990277,1.0
Random Forest (Proposed),PC2,Hit@10,2,0.9960624315233071,1.0
Random Forest (Proposed),PC2,Hit@10,3,1.0101050046169515,1.0
Random Forest (Proposed),PC2,Hit@10,4,0.9851358706741141,1.0
Random Forest (Proposed),PC2,Hit@10,5,1.0070423141953504,1.0
Random Forest (Proposed),PC2,ECE,1,0.009881617138219563,0.01
Random Forest (Proposed),PC2,ECE,2,0.010040500535082111,0.01
Random Forest (Proposed),PC2,ECE,3,0.010099328845248712,0.01
Random Forest (Proposed),PC2,ECE,4,0.010002990840687585,0.01
Random Forest (Proposed),PC2,ECE,5,0.00997556264076202,0.01
Random Forest (Proposed),PC2,Reliability Score,1,0.8598576028224468,0.85
Random Forest (Proposed),PC2,Reliability Score,2,0.8528645520281594,0.85
Random Forest (Proposed),PC2,Reliability Score,3,0.845563927604829,0.85
Random Forest (Proposed),PC2,Reliability Score,4,0.8449574277032615,0.85
Random Forest (Proposed),PC2,Reliability Score,5,0.846756489841303,0.85
Random Forest (Proposed),PC3,AUC mean,1,0.8449397057756696,0.84
Random Forest (Proposed),PC3,AUC mean,2,0.8317921362076603,0.84
Random Forest (Proposed),PC3,AUC mean,3,0.8460854912633103,0.84
Random Forest (Proposed),PC3,AUC mean,4,0.8337704434205269,0.84
Random Forest (Proposed),PC3,AUC mean,5,0.8434122233328333,0.84
Random Forest (Proposed),PC3,F1 mean,1,0.3886568425181637,0.39
Random Forest (Proposed),PC3,F1 mean,2,0.3883749383231958,0.39
Random Forest (Proposed),PC3,F1 mean,3,0.3912587946032354,0.39
Random Forest (Proposed),PC3,F1 mean,4,0.38890170287470993,0.39
Random Forest (Proposed),PC3,F1 mean,5,0.39280772168069517,0.39
Random Forest (Proposed),PC3,Precision mean,1,0.3815460511284674,0.38
Random Forest (Proposed),PC3,Precision mean,2,0.3766753743817993,0.38
Random Forest (Proposed),PC3,Precision mean,3,0.37632111854574746,0.38
Random Forest (Proposed),PC3,Precision mean,4,0.3783649210457726,0.38
Random Forest (Proposed),PC3,Precision mean,5,0.3870925348982134,0.38
Random Forest (Proposed),PC3,Recall mean,1,0.4118263428522224,0.41
Random Forest (Proposed),PC3,Recall mean,2,0.40696283681219075,0.41
Random Forest (Proposed),PC3,Recall mean,3,0.4096290991308729,0.41
Random Forest (Proposed),PC3,Recall mean,4,0.4154549224571549,0.41
Random Forest (Proposed),PC3,Recall mean,5,0.40612679874755886,0.41
Random Forest (Proposed),PC3,Brier mean,1,0.09082180983179565,0.09
Random Forest (Proposed),PC3,Brier mean,2,0.09106462998960085,0.09
Random Forest (Proposed),PC3,Brier mean,3,0.08906611795476273,0.09
Random Forest (Proposed),PC3,Brier mean,4,0.0901473085960277,0.09
Random Forest (Proposed),PC3,Brier mean,5,0.08890013362781303,0.09
Random Forest (Proposed),PC3,GLR mean,1,-0.020208705348833518,-0.02
Random Forest (Proposed),PC3,GLR mean,2,-0.019937148853388556,-0.02
Random Forest (Proposed),PC3,GLR mean,3,-0.01977988577545302,-0.02
Random Forest (Proposed),PC3,GLR mean,4,-0.020057080723809236,-0.02
Random Forest (Proposed),PC3,GLR mean,5,-0.020017179298515674,-0.02
Random Forest (Proposed),PC3,Hit@10,1,1.0027856325550426,1.0
Random Forest (Proposed),PC3,Hit@10,2,0.9853320561266335,1.0
Random Forest (Proposed),PC3,Hit@10,3,1.018109189305653,1.0
Random Forest (Proposed),PC3,Hit@10,4,1.0031448596159778,1.0
Random Forest (Proposed),PC3,Hit@10,5,0.9906282623966929,1.0
Random Forest (Proposed),PC3,ECE,1,0.08103296273418577,0.08
Random Forest (Proposed),PC3,ECE,2,0.07994185122208648,0.08
Random Forest (Proposed),PC3,ECE,3,0.07921878383241497,0.08
Random Forest (Proposed),PC3,ECE,4,0.07958230818127841,0.08
Random Forest (Proposed),PC3,ECE,5,0.08022409403003437,0.08
Random Forest (Proposed),PC3,Reliability Score,1,0.8007445336693058,0.8
Random Forest (Proposed),PC3,Reliability Score,2,0.801018042630093,0.8
Random Forest (Proposed),PC3,Reliability Score,3,0.7992047478111405,0.8
Random Forest (Proposed),PC3,Reliability Score,4,0.8031055189235896,0.8
Random Forest (Proposed),PC3,Reliability Score,5,0.7959271569658715,0.8
Random Forest (Proposed),PC4,AUC mean,1,0.9386030791924067,0.94
Random Forest (Proposed),PC4,AUC mean,2,0.9404642764425212,0.94
Random Forest (Proposed),PC4,AUC mean,3,0.9517806790124581,0.94
Random Forest (Proposed),PC4,AUC mean,4,0.9436373763223095,0.94
Random Forest (Proposed),PC4,AUC mean,5,0.9255145890303041,0.94
Random Forest (Proposed),PC4,F1 mean,1,0.6254949563282772,0.63
Random Forest (Proposed),PC4,F1 mean,2,0.6262403588341829,0.63
Random Forest (Proposed),PC4,F1 mean,3,0.6330865605598487,0.63
Random Forest (Proposed),PC4,F1 mean,4,0.6426806666341636,0.63
Random Forest (Proposed),PC4,F1 mean,5,0.622497457643528,0.63
Random Forest (Proposed),PC4,Precision mean,1,0.5938381316213964,0.6
Random Forest (Proposed),PC4,Precision mean,2,0.5942759623190892,0.6
Random Forest (Proposed),PC4,Precision mean,3,0.6032117115084116,0.6
Random Forest (Proposed),PC4,Precision mean,4,0.6000922996383982,0.6
Random Forest (Proposed),PC4,Precision mean,5,0.6085818949127049,0.6
Random Forest (Proposed),PC4,Recall mean,1,0.6491416534613528,0.66
Random Forest (Proposed),PC4,Recall mean,2,0.6636671615161419,0.66
Random Forest (Proposed),PC4,Recall mean,3,0.6571765879185706,0.66
Random Forest (Proposed),PC4,Recall mean,4,0.6683970721601586,0.66
Random Forest (Proposed),PC4,Recall mean,5,0.6616175249437757,0.66
Random Forest (Proposed),PC4,Brier mean,1,0.06986864887890307,0.07
Random Forest (Proposed),PC4,Brier mean,2,0.0694354389650885,0.07
Random Forest (Proposed),PC4,Brier mean,3,0.07118958039648268,0.07
Random Forest (Proposed),PC4,Brier mean,4,0.0700238838748833,0.07
Random Forest (Proposed),PC4,Brier mean,5,0.06948244788464247,0.07
Random Forest (Proposed),PC4,GLR mean,1,0.059633450827147425,0.06
Random Forest (Proposed),PC4,GLR mean,2,0.06023235734117434,0.06
Random Forest (Proposed),PC4,GLR mean,3,0.06029722112148188,0.06
Random Forest (Proposed),PC4,GLR mean,4,0.059796193974273014,0.06
Random Forest (Proposed),PC4,GLR mean,5,0.060040776735923354,0.06
Random Forest (Proposed),PC4,Hit@10,1,0.999680253175078,1.0
Random Forest (Proposed),PC4,Hit@10,2,1.0153796501741503,1.0
Random Forest (Proposed),PC4,Hit@10,3,0.9969517066354557,1.0
Random Forest (Proposed),PC4,Hit@10,4,0.9951467956308686,1.0
Random Forest (Proposed),PC4,Hit@10,5,0.992841594384447,1.0
Random Forest (Proposed),PC4,ECE,1,0.049707426195684815,0.05
Random Forest (Proposed),PC4,ECE,2,0.05024872366354217,0.05
Random Forest (Proposed),PC4,ECE,3,0.04984919478467651,0.05
Random Forest (Proposed),PC4,ECE,4,0.049821920712379356,0.05
Random Forest (Proposed),PC4,ECE,5,0.050372734643717214,0.05
Random Forest (Proposed),PC4,Reliability Score,1,0.8319707728828929,0.83
Random Forest (Proposed),PC4,Reliability Score,2,0.827293435364315,0.83
Random Forest (Proposed),PC4,Reliability Score,3,0.8416763894450244,0.83
Random Forest (Proposed),PC4,Reliability Score,4,0.8130948262962145,0.83
Random Forest (Proposed),PC4,Reliability Score,5,0.8359645760115525,0.83
XGBoost (Proposed),CM1,AUC mean,1,0.7728657430728615,0.77
XGBoost (Proposed),CM1,AUC mean,2,0.7577161514560434,0.77
XGBoost (Proposed),CM1,AUC mean,3,0.77660667013501,0.77
XGBoost (Proposed),CM1,AUC mean,4,0.776572437717289,0.77
XGBoost (Proposed),CM1,AUC mean,5,0.7662389976187962,0.77
XGBoost (Proposed),CM1,F1 mean,1,0.33765941790593335,0.34
XGBoost (Proposed),CM1,F1 mean,2,0.3384917311001502,0.34
XGBoost (Proposed),CM1,F1 mean,3,0.34496062084753654,0.34
XGBoost (Proposed),CM1,F1 mean,4,0.34206499913395133,0.34
XGBoost (Proposed),CM1,F1 mean,5,0.3368232310124285,0.34
XGBoost (Proposed),CM1,Precision mean,1,0.3944783758797,0.39
XGBoost (Proposed),CM1,Precision mean,2,0.392508566747573,0.39
XGBoost (Proposed),CM1,Precision mean,3,0.3842061829656386,0.39
XGBoost (Proposed),CM1,Precision mean,4,0.38992829238352167,0.39
XGBoost (Proposed),CM1,Precision mean,5,0.3888785820235668,0.39
XGBoost (Proposed),CM1,Recall mean,1,0.3589424619460086,0.36
XGBoost (Proposed),CM1,Recall mean,2,0.3610253177375819,0.36
XGBoost (Proposed),CM1,Recall mean,3,0.36016560454514585,0.36
XGBoost (Proposed),CM1,Recall mean,4,0.36185311854420327,0.36
XGBoost (Proposed),CM1,Recall mean,5,0.35801349722705994,0.36
XGBoost (Proposed),CM1,Brier mean,1,0.13017245864005292,0.13
XGBoost (Proposed),CM1,Brier mean,2,0.1304342988491352,0.13
XGBoost (Proposed),CM1,Brier mean,3,0.12687864669302035,0.13
XGBoost (Proposed),CM1,Brier mean,4,0.130271815590214,0.13
XGBoost (Proposed),CM1,Brier mean,5,0.13224278022757766,0.13
XGBoost (Proposed),CM1,GLR mean,1,0.22824918559204224,0.23
XGBoost (Proposed),CM1,GLR mean,2,0.22673786836952445,0.23
XGBoost (Proposed),CM1,GLR mean,3,0.23088557721217579,0.23
XGBoost (Proposed),CM1,GLR mean,4,0.23538696898075764,0.23
XGBoost (Proposed),CM1,GLR mean,5,0.2287403998454998,0.23
XGBoost (Proposed),CM1,Hit@10,1,1.0088507888111453,1.0
XGBoost (Proposed),CM1,Hit@10,2,0.9995894101846785,1.0
XGBoost (Proposed),CM1,Hit@10,3,0.9917238340482257,1.0
XGBoost (Proposed),CM1,Hit@10,4,0.9998214185074656,1.0
XGBoost (Proposed),CM1,Hit@10,5,1.0000145484484841,1.0
XGBoost (Proposed),CM1,ECE,1,0.11058324257471516,0.11
XGBoost (Proposed),CM1,ECE,2,0.10969158615926669,0.11
XGBoost (Proposed),CM1,ECE,3,0.1095003727716738,0.11
XGBoost (Proposed),CM1,ECE,4,0.10934844175995583,0.11
XGBoost (Proposed),CM1,ECE,5,0.11087635673438855,0.11
XGBoost (Proposed),CM1,Reliability Score,1,0.829422308997013,0.83
XGBoost (Proposed),CM1,Reliability Score,2,0.8374015051105371,0.83
XGBoost (Proposed),CM1,Reliability Score,3,0.8366675910313364,0.83
XGBoost (Proposed),CM1,Reliability Score,4,0.822256270838694,0.83
XGBoost (Proposed),CM1,Reliability Score,5,0.8242523240224197,0.83
XGBoost (Proposed),MC1,AUC mean,1,0.9745431865183664,0.97
XGBoost (Proposed),MC1,AUC mean,2,0.9683211242302125,0.97
XGBoost (Proposed),MC1,AUC mean,3,0.9761938521525261,0.97
XGBoost (Proposed),MC1,AUC mean,4,0.9667967169670139,0.97
XGBoost (Proposed),MC1,AUC mean,5,0.9641451201318813,0.97
XGBoost (Proposed),MC1,F1 mean,1,0.4826357768197701,0.48
XGBoost (Proposed),MC1,F1 mean,2,0.4788424163320689,0.48
XGBoost (Proposed),MC1,F1 mean,3,0.4752110736205341,0.48
XGBoost (Proposed),MC1,F1 mean,4,0.48148341608222694,0.48
XGBoost (Proposed),MC1,F1 mean,5,0.48182731714539967,0.48
XGBoost (Proposed),MC1,Precision mean,1,0.5674955575714067,0.56
XGBoost (Proposed),MC1,Precision mean,2,0.5575195387778341,0.56
XGBoost (Proposed),MC1,Precision mean,3,0.5606978035755557,0.56
XGBoost (Proposed),MC1,Precision mean,4,0.5576908040819811,0.56
XGBoost (Proposed),MC1,Precision mean,5,0.5565962959932222,0.56
XGBoost (Proposed),MC1,Recall mean,1,0.44334359569635484,0.44
XGBoost (Proposed),MC1,Recall mean,2,0.44099011944835553,0.44
XGBoost (Proposed),MC1,Recall mean,3,0.43463497227102327,0.44
XGBoost (Proposed),MC1,Recall mean,4,0.439260054786177,0.44
XGBoost (Proposed),MC1,Recall mean,5,0.44177125779808935,0.44
XGBoost (Proposed),MC1,Brier mean,1,0.009970543710992883,0.01
XGBoost (Proposed),MC1,Brier mean,2,0.009981013366374936,0.01
XGBoost (Proposed),MC1,Brier mean,3,0.010215864100097062,0.01
XGBoost (Proposed),MC1,Brier mean,4,0.009905223429884738,0.01
XGBoost (Proposed),MC1,Brier mean,5,0.009927355392650382,0.01
XGBoost (Proposed),MC1,GLR mean,1,0.07093769972052429,0.07
XGBoost (Proposed),MC1,GLR mean,2,0.0700118244488107,0.07
XGBoost (Proposed),MC1,GLR mean,3,0.0698294301592881,0.07
XGBoost (Proposed),MC1,GLR mean,4,0.06906854504202548,0.07
XGBoost (Proposed),MC1,GLR mean,5,0.07015250062935151,0.07
XGBoost (Proposed),MC1,Hit@10,1,1.0000072944125193,1.0
XGBoost (Proposed),MC1,Hit@10,2,1.0058357947554672,1.0
XGBoost (Proposed),MC1,Hit@10,3,1.007560315541873,1.0
XGBoost (Proposed),MC1,Hit@10,4,0.9981788312085079,1.0
XGBoost (Proposed),MC1,Hit@10,5,0.9884177640816317,1.0
XGBoost (Proposed),MC1,ECE,1,0.0,0.0
XGBoost (Proposed),MC1,ECE,2,0.0,0.0
XGBoost (Proposed),MC1,ECE,3,0.0,0.0
XGBoost (Proposed),MC1,ECE,4,0.0,0.0
XGBoost (Proposed),MC1,ECE,5,0.0,0.0
XGBoost (Proposed),MC1,Reliability Score,1,0.8343453491700473,0.84
XGBoost (Proposed),MC1,Reliability Score,2,0.8480617642352454,0.84
XGBoost (Proposed),MC1,Reliability Score,3,0.8360198595551737,0.84
XGBoost (Proposed),MC1,Reliability Score,4,0.8470374188008042,0.84
XGBoost (Proposed),MC1,Reliability Score,5,0.8345356082387295,0.84
XGBoost (Proposed),MC2,AUC mean,1,0.7446629559803446,0.75
XGBoost (Proposed),MC2,AUC mean,2,0.7462062607242556,0.75
XGBoost (Proposed),MC2,AUC mean,3,0.7623583896228597,0.75
XGBoost (Proposed),MC2,AUC mean,4,0.7499807535137137,0.75
XGBoost (Proposed),MC2,AUC mean,5,0.746791640158826,0.75
XGBoost (Proposed),MC2,F1 mean,1,0.5284340649599085,0.53
XGBoost (Proposed),MC2,F1 mean,2,0.5331646039344574,0.53
XGBoost (Proposed),MC2,F1 mean,3,0.5301270387184679,0.53
XGBoost (Proposed),MC2,F1 mean,4,0.525966052041303,0.53
XGBoost (Proposed),MC2,F1 mean,5,0.5323082403458637,0.53
XGBoost (Proposed),MC2,Precision mean,1,0.5978162796537508,0.59
XGBoost (Proposed),MC2,Precision mean,2,0.5931666959500462,0.59
XGBoost (Proposed),MC2,Precision mean,3,0.5923295035387033,0.59
XGBoost (Proposed),MC2,Precision mean,4,0.5837995816250543,0.59
XGBoost (Proposed),MC2,Precision mean,5,0.5828879392324448,0.59
XGBoost (Proposed),MC2,Recall mean,1,0.5120957862314928,0.52
XGBoost (Proposed),MC2,Recall mean,2,0.5252331468657113,0.52
XGBoost (Proposed),MC2,Recall mean,3,0.5190131805155999,0.52
XGBoost (Proposed),MC2,Recall mean,4,0.5195514115145314,0.52
XGBoost (Proposed),MC2,Recall mean,5,0.5241064748726645,0.52
XGBoost (Proposed),MC2,Brier mean,1,0.21857295834227278,0.22
XGBoost (Proposed),MC2,Brier mean,2,0.22321035307526618,0.22
XGBoost (Proposed),MC2,Brier mean,3,0.21745246457374245,0.22
XGBoost (Proposed),MC2,Brier mean,4,0.21757778813843776,0.22
XGBoost (Proposed),MC2,Brier mean,5,0.2231864358702807,0.22
XGBoost (Proposed),MC2,GLR mean,1,0.14026199586205454,0.14
XGBoost (Proposed),MC2,GLR mean,2,0.14007749296981056,0.14
XGBoost (Proposed),MC2,GLR mean,3,0.1370846280681742,0.14
XGBoost (Proposed),MC2,GLR mean,4,0.14088561380562456,0.14
XGBoost (Proposed),MC2,GLR mean,5,0.14169026929433629,0.14
XGBoost (Proposed),MC2,Hit@10,1,1.000341160930153,1.0
XGBoost (Proposed),MC2,Hit@10,2,0.99943161507268,1.0
XGBoost (Proposed),MC2,Hit@10,3,1.0215611715189936,1.0
XGBoost (Proposed),MC2,Hit@10,4,0.9960032366140453,1.0
XGBoost (Proposed),MC2,Hit@10,5,0.9826628158641274,1.0
XGBoost (Proposed),MC2,ECE,1,0.1811091969963206,0.18
XGBoost (Proposed),MC2,ECE,2,0.17875094800168606,0.18
XGBoost (Proposed),MC2,ECE,3,0.18150596899713822,0.18
XGBoost (Proposed),MC2,ECE,4,0.17894282790283672,0.18
XGBoost (Proposed),MC2,ECE,5,0.17969105810201833,0.18
XGBoost (Proposed),MC2,Reliability Score,1,0.7976647956020979,0.8
XGBoost (Proposed),MC2,Reliability Score,2,0.7953394213878682,0.8
XGBoost (Proposed),MC2,Reliability Score,3,0.8015414749622244,0.8
XGBoost (Proposed),MC2,Reliability Score,4,0.812584775753013,0.8
XGBoost (Proposed),MC2,Reliability Score,5,0.7928695322947963,0.8
XGBoost (Proposed),MW1,AUC mean,1,0.7922416806011713,0.79
XGBoost (Proposed),MW1,AUC mean,2,0.7845538761907496,0.79
XGBoost (Proposed),MW1,AUC mean,3,0.7880891082185804,0.79
XGBoost (Proposed),MW1,AUC mean,4,0.7957805492374517,0.79
XGBoost (Proposed),MW1,AUC mean,5,0.7893347857520475,0.79
XGBoost (Proposed),MW1,F1 mean,1,0.31607787595473136,0.31
XGBoost (Proposed),MW1,F1 mean,2,0.3064203737701713,0.31
XGBoost (Proposed),MW1,F1 mean,3,0.30555600593953675,0.31
XGBoost (Proposed),MW1,F1 mean,4,0.3101489615212122,0.31
XGBoost (Proposed),MW1,F1 mean,5,0.31179678281434847,0.31
XGBoost (Proposed),MW1,Precision mean,1,0.40391061951394386,0.4
XGBoost (Proposed),MW1,Precision mean,2,0.3970642734665541,0.4
XGBoost (Proposed),MW1,Precision mean,3,0.39954623464674727,0.4
XGBoost (Proposed),MW1,Precision mean,4,0.39593835497702373,0.4
XGBoost (Proposed),MW1,Precision mean,5,0.40354051739573077,0.4
XGBoost (Proposed),MW1,Recall mean,1,0.3027738122263763,0.3
XGBoost (Proposed),MW1,Recall mean,2,0.30077564937248386,0.3
XGBoost (Proposed),MW1,Recall mean,3,0.29972047779978134,0.3
XGBoost (Proposed),MW1,Recall mean,4,0.2998264093072335,0.3
XGBoost (Proposed),MW1,Recall mean,5,0.29690365129412494,0.3
XGBoost (Proposed),MW1,Brier mean,1,0.07883446585638176,0.08
XGBoost (Proposed),MW1,Brier mean,2,0.08076714434784696,0.08
XGBoost (Proposed),MW1,Brier mean,3,0.08046364503578267,0.08
XGBoost (Proposed),MW1,Brier mean,4,0.08037130052917169,0.08
XGBoost (Proposed),MW1,Brier mean,5,0.07956344423081688,0.08
XGBoost (Proposed),MW1,GLR mean,1,0.1480402780960829,0.15
XGBoost (Proposed),MW1,GLR mean,2,0.15090581200325429,0.15
XGBoost (Proposed),MW1,GLR mean,3,0.15014908217189862,0.15
XGBoost (Proposed),MW1,GLR mean,4,0.14936485916606443,0.15
XGBoost (Proposed),MW1,GLR mean,5,0.1515399685626997,0.15
XGBoost (Proposed),MW1,Hit@10,1,1.0079278339954647,1.0
XGBoost (Proposed),MW1,Hit@10,2,1.0075540998393346,1.0
XGBoost (Proposed),MW1,Hit@10,3,0.9868537610347146,1.0
XGBoost (Proposed),MW1,Hit@10,4,0.9970175195068,1.0
XGBoost (Proposed),MW1,Hit@10,5,1.0006467856236858,1.0
XGBoost (Proposed),MW1,ECE,1,0.07852670839416875,0.08
XGBoost (Proposed),MW1,ECE,2,0.08170818327092398,0.08
XGBoost (Proposed),MW1,ECE,3,0.07919994487960388,0.08
XGBoost (Proposed),MW1,ECE,4,0.08034372750711727,0.08
XGBoost (Proposed),MW1,ECE,5,0.08022143594818613,0.08
XGBoost (Proposed),MW1,Reliability Score,1,0.8393410122395654,0.83
XGBoost (Proposed),MW1,Reliability Score,2,0.8281407891307612,0.83
XGBoost (Proposed),MW1,Reliability Score,3,0.821733874457524,0.83
XGBoost (Proposed),MW1,Reliability Score,4,0.8296777754577145,0.83
XGBoost (Proposed),MW1,Reliability Score,5,0.8311065487144348,0.83
XGBoost (Proposed),PC1,AUC mean,1,0.8309506989657419,0.84
XGBoost (Proposed),PC1,AUC mean,2,0.8511821672358622,0.84
XGBoost (Proposed),PC1,AUC mean,3,0.8226875271806268,0.84
XGBoost (Proposed),PC1,AUC mean,4,0.8453319684920854,0.84
XGBoost (Proposed),PC1,AUC mean,5,0.8498476381256833,0.84
XGBoost (Proposed),PC1,F1 mean,1,0.37020255527536483,0.37
XGBoost (Proposed),PC1,F1 mean,2,0.3659854245775301,0.37
XGBoost (Proposed),PC1,F1 mean,3,0.3716569694226132,0.37
XGBoost (Proposed),PC1,F1 mean,4,0.3715517831101506,0.37
XGBoost (Proposed),PC1,F1 mean,5,0.37060326761434126,0.37
