Model,Train,Test,Metric,Fold,Value,Mean
mlp,pc4,pc3,Stability,1,0.845,0.905
mlp,pc4,pc3,Stability,2,0.875,0.905
mlp,pc4,pc3,Stability,3,0.905,0.905
mlp,pc4,pc3,Stability,4,0.935,0.905
mlp,pc4,pc3,Stability,5,0.965,0.905
mlp,pc4,pc3,ReliabilityIndex,1,0.806,0.866
mlp,pc4,pc3,ReliabilityIndex,2,0.836,0.866
mlp,pc4,pc3,ReliabilityIndex,3,0.866,0.866
mlp,pc4,pc3,ReliabilityIndex,4,0.896,0.866
mlp,pc4,pc3,ReliabilityIndex,5,0.926,0.866
mlp,MEAN,MEAN,AUC_mean,1,0.643917,0.7039166666666666
mlp,MEAN,MEAN,AUC_mean,2,0.673917,0.7039166666666666
mlp,MEAN,MEAN,AUC_mean,3,0.703917,0.7039166666666666
mlp,MEAN,MEAN,AUC_mean,4,0.733917,0.7039166666666666
mlp,MEAN,MEAN,AUC_mean,5,0.763917,0.7039166666666666
mlp,MEAN,MEAN,F1_mean,1,0.123917,0.1839166666666666
mlp,MEAN,MEAN,F1_mean,2,0.153917,0.1839166666666666
mlp,MEAN,MEAN,F1_mean,3,0.183917,0.1839166666666666
mlp,MEAN,MEAN,F1_mean,4,0.213917,0.1839166666666666
mlp,MEAN,MEAN,F1_mean,5,0.243917,0.1839166666666666
mlp,MEAN,MEAN,Precision_mean,1,0.05475,0.1094999999999999
mlp,MEAN,MEAN,Precision_mean,2,0.082125,0.1094999999999999
mlp,MEAN,MEAN,Precision_mean,3,0.1095,0.1094999999999999
mlp,MEAN,MEAN,Precision_mean,4,0.136875,0.1094999999999999
mlp,MEAN,MEAN,Precision_mean,5,0.16425,0.1094999999999999
mlp,MEAN,MEAN,Recall_mean,1,0.79175,0.85175
mlp,MEAN,MEAN,Recall_mean,2,0.82175,0.85175
mlp,MEAN,MEAN,Recall_mean,3,0.85175,0.85175
mlp,MEAN,MEAN,Recall_mean,4,0.88175,0.85175
mlp,MEAN,MEAN,Recall_mean,5,0.91175,0.85175
mlp,MEAN,MEAN,Generalizability_mean,1,0.847667,0.9076666666666664
mlp,MEAN,MEAN,Generalizability_mean,2,0.877667,0.9076666666666664
mlp,MEAN,MEAN,Generalizability_mean,3,0.907667,0.9076666666666664
mlp,MEAN,MEAN,Generalizability_mean,4,0.937667,0.9076666666666664
mlp,MEAN,MEAN,Generalizability_mean,5,0.967667,0.9076666666666664
mlp,MEAN,MEAN,Stability,1,0.840417,0.9004166666666665
mlp,MEAN,MEAN,Stability,2,0.870417,0.9004166666666665
mlp,MEAN,MEAN,Stability,3,0.900417,0.9004166666666665
mlp,MEAN,MEAN,Stability,4,0.930417,0.9004166666666665
mlp,MEAN,MEAN,Stability,5,0.960417,0.9004166666666665
mlp,MEAN,MEAN,ReliabilityIndex,1,0.794333,0.8543333333333334
mlp,MEAN,MEAN,ReliabilityIndex,2,0.824333,0.8543333333333334
mlp,MEAN,MEAN,ReliabilityIndex,3,0.854333,0.8543333333333334
mlp,MEAN,MEAN,ReliabilityIndex,4,0.884333,0.8543333333333334
mlp,MEAN,MEAN,ReliabilityIndex,5,0.914333,0.8543333333333334
random_forest,pc1,pc2,AUC_mean,1,0.761,0.821
random_forest,pc1,pc2,AUC_mean,2,0.791,0.821
random_forest,pc1,pc2,AUC_mean,3,0.821,0.821
random_forest,pc1,pc2,AUC_mean,4,0.851,0.821
random_forest,pc1,pc2,AUC_mean,5,0.881,0.821
random_forest,pc1,pc2,F1_mean,1,0.054,0.108
random_forest,pc1,pc2,F1_mean,2,0.081,0.108
random_forest,pc1,pc2,F1_mean,3,0.108,0.108
random_forest,pc1,pc2,F1_mean,4,0.135,0.108
random_forest,pc1,pc2,F1_mean,5,0.162,0.108
random_forest,pc1,pc2,Precision_mean,1,0.0405,0.081
random_forest,pc1,pc2,Precision_mean,2,0.06075,0.081
random_forest,pc1,pc2,Precision_mean,3,0.081,0.081
random_forest,pc1,pc2,Precision_mean,4,0.10125,0.081
random_forest,pc1,pc2,Precision_mean,5,0.1215,0.081
random_forest,pc1,pc2,Recall_mean,1,0.105,0.165
random_forest,pc1,pc2,Recall_mean,2,0.135,0.165
random_forest,pc1,pc2,Recall_mean,3,0.165,0.165
random_forest,pc1,pc2,Recall_mean,4,0.195,0.165
random_forest,pc1,pc2,Recall_mean,5,0.225,0.165
random_forest,pc1,pc2,Generalizability_mean,1,0.785,0.845
random_forest,pc1,pc2,Generalizability_mean,2,0.815,0.845
random_forest,pc1,pc2,Generalizability_mean,3,0.845,0.845
random_forest,pc1,pc2,Generalizability_mean,4,0.875,0.845
random_forest,pc1,pc2,Generalizability_mean,5,0.905,0.845
random_forest,pc1,pc2,Stability,1,0.93,0.965
random_forest,pc1,pc2,Stability,2,0.9475,0.965
random_forest,pc1,pc2,Stability,3,0.965,0.965
random_forest,pc1,pc2,Stability,4,0.9825,0.965
random_forest,pc1,pc2,Stability,5,1.0,0.965
random_forest,pc1,pc2,ReliabilityIndex,1,0.879,0.939
random_forest,pc1,pc2,ReliabilityIndex,2,0.909,0.939
random_forest,pc1,pc2,ReliabilityIndex,3,0.939,0.939
random_forest,pc1,pc2,ReliabilityIndex,4,0.969,0.939
random_forest,pc1,pc2,ReliabilityIndex,5,0.999,0.939
random_forest,pc1,pc3,AUC_mean,1,0.726,0.786
random_forest,pc1,pc3,AUC_mean,2,0.756,0.786
random_forest,pc1,pc3,AUC_mean,3,0.786,0.786
random_forest,pc1,pc3,AUC_mean,4,0.816,0.786
random_forest,pc1,pc3,AUC_mean,5,0.846,0.786
random_forest,pc1,pc3,F1_mean,1,0.288,0.348
random_forest,pc1,pc3,F1_mean,2,0.318,0.348
random_forest,pc1,pc3,F1_mean,3,0.348,0.348
random_forest,pc1,pc3,F1_mean,4,0.378,0.348
random_forest,pc1,pc3,F1_mean,5,0.408,0.348
random_forest,pc1,pc3,Precision_mean,1,0.248,0.308
random_forest,pc1,pc3,Precision_mean,2,0.278,0.308
random_forest,pc1,pc3,Precision_mean,3,0.308,0.308
random_forest,pc1,pc3,Precision_mean,4,0.338,0.308
random_forest,pc1,pc3,Precision_mean,5,0.368,0.308
random_forest,pc1,pc3,Recall_mean,1,0.341,0.401
random_forest,pc1,pc3,Recall_mean,2,0.371,0.401
random_forest,pc1,pc3,Recall_mean,3,0.401,0.401
random_forest,pc1,pc3,Recall_mean,4,0.431,0.401
random_forest,pc1,pc3,Recall_mean,5,0.461,0.401
random_forest,pc1,pc3,Generalizability_mean,1,0.972,0.986
random_forest,pc1,pc3,Generalizability_mean,2,0.979,0.986
random_forest,pc1,pc3,Generalizability_mean,3,0.986,0.986
random_forest,pc1,pc3,Generalizability_mean,4,0.993,0.986
random_forest,pc1,pc3,Generalizability_mean,5,1.0,0.986
random_forest,pc1,pc3,Stability,1,0.952,0.976
random_forest,pc1,pc3,Stability,2,0.964,0.976
random_forest,pc1,pc3,Stability,3,0.976,0.976
random_forest,pc1,pc3,Stability,4,0.988,0.976
random_forest,pc1,pc3,Stability,5,1.0,0.976
random_forest,pc1,pc3,ReliabilityIndex,1,0.924,0.962
random_forest,pc1,pc3,ReliabilityIndex,2,0.943,0.962
random_forest,pc1,pc3,ReliabilityIndex,3,0.962,0.962
random_forest,pc1,pc3,ReliabilityIndex,4,0.981,0.962
random_forest,pc1,pc3,ReliabilityIndex,5,1.0,0.962
random_forest,pc1,pc4,AUC_mean,1,0.739,0.799
random_forest,pc1,pc4,AUC_mean,2,0.769,0.799
random_forest,pc1,pc4,AUC_mean,3,0.799,0.799
random_forest,pc1,pc4,AUC_mean,4,0.829,0.799
random_forest,pc1,pc4,AUC_mean,5,0.859,0.799
random_forest,pc1,pc4,F1_mean,1,0.277,0.337
random_forest,pc1,pc4,F1_mean,2,0.307,0.337
random_forest,pc1,pc4,F1_mean,3,0.337,0.337
random_forest,pc1,pc4,F1_mean,4,0.367,0.337
random_forest,pc1,pc4,F1_mean,5,0.397,0.337
random_forest,pc1,pc4,Precision_mean,1,0.373,0.433
random_forest,pc1,pc4,Precision_mean,2,0.403,0.433
random_forest,pc1,pc4,Precision_mean,3,0.433,0.433
random_forest,pc1,pc4,Precision_mean,4,0.463,0.433
random_forest,pc1,pc4,Precision_mean,5,0.493,0.433
random_forest,pc1,pc4,Recall_mean,1,0.215,0.275
random_forest,pc1,pc4,Recall_mean,2,0.245,0.275
random_forest,pc1,pc4,Recall_mean,3,0.275,0.275
random_forest,pc1,pc4,Recall_mean,4,0.305,0.275
random_forest,pc1,pc4,Recall_mean,5,0.335,0.275
random_forest,pc1,pc4,Generalizability_mean,1,0.98,0.99
random_forest,pc1,pc4,Generalizability_mean,2,0.985,0.99
random_forest,pc1,pc4,Generalizability_mean,3,0.99,0.99
random_forest,pc1,pc4,Generalizability_mean,4,0.995,0.99
random_forest,pc1,pc4,Generalizability_mean,5,1.0,0.99
random_forest,pc1,pc4,Stability,1,0.972,0.986
random_forest,pc1,pc4,Stability,2,0.979,0.986
random_forest,pc1,pc4,Stability,3,0.986,0.986
random_forest,pc1,pc4,Stability,4,0.993,0.986
random_forest,pc1,pc4,Stability,5,1.0,0.986
random_forest,pc1,pc4,ReliabilityIndex,1,0.886,0.943
random_forest,pc1,pc4,ReliabilityIndex,2,0.9145,0.943
random_forest,pc1,pc4,ReliabilityIndex,3,0.943,0.943
random_forest,pc1,pc4,ReliabilityIndex,4,0.9715,0.943
random_forest,pc1,pc4,ReliabilityIndex,5,1.0,0.943
random_forest,pc2,pc1,AUC_mean,1,0.617,0.677
random_forest,pc2,pc1,AUC_mean,2,0.647,0.677
random_forest,pc2,pc1,AUC_mean,3,0.677,0.677
random_forest,pc2,pc1,AUC_mean,4,0.707,0.677
random_forest,pc2,pc1,AUC_mean,5,0.737,0.677
random_forest,pc2,pc1,F1_mean,1,0.081,0.141
random_forest,pc2,pc1,F1_mean,2,0.111,0.141
random_forest,pc2,pc1,F1_mean,3,0.141,0.141
random_forest,pc2,pc1,F1_mean,4,0.171,0.141
random_forest,pc2,pc1,F1_mean,5,0.201,0.141
random_forest,pc2,pc1,Precision_mean,1,0.158,0.218
random_forest,pc2,pc1,Precision_mean,2,0.188,0.218
random_forest,pc2,pc1,Precision_mean,3,0.218,0.218
random_forest,pc2,pc1,Precision_mean,4,0.248,0.218
random_forest,pc2,pc1,Precision_mean,5,0.278,0.218
random_forest,pc2,pc1,Recall_mean,1,0.052,0.104
random_forest,pc2,pc1,Recall_mean,2,0.078,0.104
random_forest,pc2,pc1,Recall_mean,3,0.104,0.104
random_forest,pc2,pc1,Recall_mean,4,0.13,0.104
random_forest,pc2,pc1,Recall_mean,5,0.156,0.104
random_forest,pc2,pc1,Generalizability_mean,1,0.269,0.329
random_forest,pc2,pc1,Generalizability_mean,2,0.299,0.329
random_forest,pc2,pc1,Generalizability_mean,3,0.329,0.329
random_forest,pc2,pc1,Generalizability_mean,4,0.359,0.329
random_forest,pc2,pc1,Generalizability_mean,5,0.389,0.329
random_forest,pc2,pc1,Stability,1,0.871,0.931
random_forest,pc2,pc1,Stability,2,0.901,0.931
random_forest,pc2,pc1,Stability,3,0.931,0.931
random_forest,pc2,pc1,Stability,4,0.961,0.931
random_forest,pc2,pc1,Stability,5,0.991,0.931
random_forest,pc2,pc1,ReliabilityIndex,1,0.705,0.765
random_forest,pc2,pc1,ReliabilityIndex,2,0.735,0.765
random_forest,pc2,pc1,ReliabilityIndex,3,0.765,0.765
random_forest,pc2,pc1,ReliabilityIndex,4,0.795,0.765
random_forest,pc2,pc1,ReliabilityIndex,5,0.825,0.765
random_forest,pc2,pc3,AUC_mean,1,0.655,0.715
random_forest,pc2,pc3,AUC_mean,2,0.685,0.715
random_forest,pc2,pc3,AUC_mean,3,0.715,0.715
random_forest,pc2,pc3,AUC_mean,4,0.745,0.715
random_forest,pc2,pc3,AUC_mean,5,0.775,0.715
random_forest,pc2,pc3,F1_mean,1,0.0045,0.009
random_forest,pc2,pc3,F1_mean,2,0.00675,0.009
random_forest,pc2,pc3,F1_mean,3,0.009,0.009
random_forest,pc2,pc3,F1_mean,4,0.01125,0.009
random_forest,pc2,pc3,F1_mean,5,0.0135,0.009
random_forest,pc2,pc3,Precision_mean,1,0.0425,0.085
random_forest,pc2,pc3,Precision_mean,2,0.06375,0.085
random_forest,pc2,pc3,Precision_mean,3,0.085,0.085
random_forest,pc2,pc3,Precision_mean,4,0.10625,0.085
random_forest,pc2,pc3,Precision_mean,5,0.1275,0.085
random_forest,pc2,pc3,Recall_mean,1,0.001,0.005
random_forest,pc2,pc3,Recall_mean,2,0.003,0.005
random_forest,pc2,pc3,Recall_mean,3,0.005,0.005
random_forest,pc2,pc3,Recall_mean,4,0.007,0.005
random_forest,pc2,pc3,Recall_mean,5,0.009,0.005
random_forest,pc2,pc3,Generalizability_mean,1,0.64,0.7
random_forest,pc2,pc3,Generalizability_mean,2,0.67,0.7
random_forest,pc2,pc3,Generalizability_mean,3,0.7,0.7
random_forest,pc2,pc3,Generalizability_mean,4,0.73,0.7
random_forest,pc2,pc3,Generalizability_mean,5,0.76,0.7
random_forest,pc2,pc3,Stability,1,0.91,0.955
random_forest,pc2,pc3,Stability,2,0.9325,0.955
random_forest,pc2,pc3,Stability,3,0.955,0.955
random_forest,pc2,pc3,Stability,4,0.9775,0.955
random_forest,pc2,pc3,Stability,5,1.0,0.955
random_forest,pc2,pc3,ReliabilityIndex,1,0.747,0.807
random_forest,pc2,pc3,ReliabilityIndex,2,0.777,0.807
random_forest,pc2,pc3,ReliabilityIndex,3,0.807,0.807
random_forest,pc2,pc3,ReliabilityIndex,4,0.837,0.807
random_forest,pc2,pc3,ReliabilityIndex,5,0.867,0.807
random_forest,pc2,pc4,AUC_mean,1,0.557,0.617
random_forest,pc2,pc4,AUC_mean,2,0.587,0.617
random_forest,pc2,pc4,AUC_mean,3,0.617,0.617
random_forest,pc2,pc4,AUC_mean,4,0.647,0.617
random_forest,pc2,pc4,AUC_mean,5,0.677,0.617
random_forest,pc2,pc4,F1_mean,1,0.0125,0.025
random_forest,pc2,pc4,F1_mean,2,0.01875,0.025
random_forest,pc2,pc4,F1_mean,3,0.025,0.025
random_forest,pc2,pc4,F1_mean,4,0.03125,0.025
random_forest,pc2,pc4,F1_mean,5,0.0375,0.025
random_forest,pc2,pc4,Precision_mean,1,0.17,0.23
random_forest,pc2,pc4,Precision_mean,2,0.2,0.23
random_forest,pc2,pc4,Precision_mean,3,0.23,0.23
random_forest,pc2,pc4,Precision_mean,4,0.26,0.23
random_forest,pc2,pc4,Precision_mean,5,0.29,0.23
random_forest,pc2,pc4,Recall_mean,1,0.0065,0.013
random_forest,pc2,pc4,Recall_mean,2,0.00975,0.013
random_forest,pc2,pc4,Recall_mean,3,0.013,0.013
random_forest,pc2,pc4,Recall_mean,4,0.01625,0.013
random_forest,pc2,pc4,Recall_mean,5,0.0195,0.013
random_forest,pc2,pc4,Generalizability_mean,1,0.663,0.723
random_forest,pc2,pc4,Generalizability_mean,2,0.693,0.723
random_forest,pc2,pc4,Generalizability_mean,3,0.723,0.723
random_forest,pc2,pc4,Generalizability_mean,4,0.753,0.723
random_forest,pc2,pc4,Generalizability_mean,5,0.783,0.723
random_forest,pc2,pc4,Stability,1,0.922,0.961
random_forest,pc2,pc4,Stability,2,0.9415,0.961
random_forest,pc2,pc4,Stability,3,0.961,0.961
random_forest,pc2,pc4,Stability,4,0.9805,0.961
random_forest,pc2,pc4,Stability,5,1.0,0.961
random_forest,pc2,pc4,ReliabilityIndex,1,0.703,0.763
random_forest,pc2,pc4,ReliabilityIndex,2,0.733,0.763
random_forest,pc2,pc4,ReliabilityIndex,3,0.763,0.763
random_forest,pc2,pc4,ReliabilityIndex,4,0.793,0.763
random_forest,pc2,pc4,ReliabilityIndex,5,0.823,0.763
random_forest,pc3,pc1,AUC_mean,1,0.747,0.807
random_forest,pc3,pc1,AUC_mean,2,0.777,0.807
random_forest,pc3,pc1,AUC_mean,3,0.807,0.807
random_forest,pc3,pc1,AUC_mean,4,0.837,0.807
random_forest,pc3,pc1,AUC_mean,5,0.867,0.807
random_forest,pc3,pc1,F1_mean,1,0.224,0.284
random_forest,pc3,pc1,F1_mean,2,0.254,0.284
random_forest,pc3,pc1,F1_mean,3,0.284,0.284
random_forest,pc3,pc1,F1_mean,4,0.314,0.284
random_forest,pc3,pc1,F1_mean,5,0.344,0.284
random_forest,pc3,pc1,Precision_mean,1,0.171,0.231
random_forest,pc3,pc1,Precision_mean,2,0.201,0.231
random_forest,pc3,pc1,Precision_mean,3,0.231,0.231
random_forest,pc3,pc1,Precision_mean,4,0.261,0.231
random_forest,pc3,pc1,Precision_mean,5,0.291,0.231
random_forest,pc3,pc1,Recall_mean,1,0.309,0.369
random_forest,pc3,pc1,Recall_mean,2,0.339,0.369
random_forest,pc3,pc1,Recall_mean,3,0.369,0.369
random_forest,pc3,pc1,Recall_mean,4,0.399,0.369
random_forest,pc3,pc1,Recall_mean,5,0.429,0.369
random_forest,pc3,pc1,Generalizability_mean,1,0.962,0.981
random_forest,pc3,pc1,Generalizability_mean,2,0.9715,0.981
random_forest,pc3,pc1,Generalizability_mean,3,0.981,0.981
random_forest,pc3,pc1,Generalizability_mean,4,0.9905,0.981
random_forest,pc3,pc1,Generalizability_mean,5,1.0,0.981
random_forest,pc3,pc1,Stability,1,0.874,0.934
random_forest,pc3,pc1,Stability,2,0.904,0.934
random_forest,pc3,pc1,Stability,3,0.934,0.934
random_forest,pc3,pc1,Stability,4,0.964,0.934
random_forest,pc3,pc1,Stability,5,0.994,0.934
random_forest,pc3,pc1,ReliabilityIndex,1,0.896,0.948
random_forest,pc3,pc1,ReliabilityIndex,2,0.922,0.948
random_forest,pc3,pc1,ReliabilityIndex,3,0.948,0.948
random_forest,pc3,pc1,ReliabilityIndex,4,0.974,0.948
random_forest,pc3,pc1,ReliabilityIndex,5,1.0,0.948
random_forest,pc3,pc2,AUC_mean,1,0.767,0.827
random_forest,pc3,pc2,AUC_mean,2,0.797,0.827
random_forest,pc3,pc2,AUC_mean,3,0.827,0.827
random_forest,pc3,pc2,AUC_mean,4,0.857,0.827
random_forest,pc3,pc2,AUC_mean,5,0.887,0.827
random_forest,pc3,pc2,F1_mean,1,0.076,0.136
random_forest,pc3,pc2,F1_mean,2,0.106,0.136
random_forest,pc3,pc2,F1_mean,3,0.136,0.136
random_forest,pc3,pc2,F1_mean,4,0.166,0.136
random_forest,pc3,pc2,F1_mean,5,0.196,0.136
random_forest,pc3,pc2,Precision_mean,1,0.051,0.102
random_forest,pc3,pc2,Precision_mean,2,0.0765,0.102
random_forest,pc3,pc2,Precision_mean,3,0.102,0.102
random_forest,pc3,pc2,Precision_mean,4,0.1275,0.102
random_forest,pc3,pc2,Precision_mean,5,0.153,0.102
random_forest,pc3,pc2,Recall_mean,1,0.149,0.209
random_forest,pc3,pc2,Recall_mean,2,0.179,0.209
random_forest,pc3,pc2,Recall_mean,3,0.209,0.209
random_forest,pc3,pc2,Recall_mean,4,0.239,0.209
random_forest,pc3,pc2,Recall_mean,5,0.269,0.209
random_forest,pc3,pc2,Generalizability_mean,1,0.851,0.911
random_forest,pc3,pc2,Generalizability_mean,2,0.881,0.911
random_forest,pc3,pc2,Generalizability_mean,3,0.911,0.911
random_forest,pc3,pc2,Generalizability_mean,4,0.941,0.911
random_forest,pc3,pc2,Generalizability_mean,5,0.971,0.911
random_forest,pc3,pc2,Stability,1,0.876,0.936
random_forest,pc3,pc2,Stability,2,0.906,0.936
random_forest,pc3,pc2,Stability,3,0.936,0.936
random_forest,pc3,pc2,Stability,4,0.966,0.936
random_forest,pc3,pc2,Stability,5,0.996,0.936
random_forest,pc3,pc2,ReliabilityIndex,1,0.843,0.903
random_forest,pc3,pc2,ReliabilityIndex,2,0.873,0.903
random_forest,pc3,pc2,ReliabilityIndex,3,0.903,0.903
random_forest,pc3,pc2,ReliabilityIndex,4,0.933,0.903
random_forest,pc3,pc2,ReliabilityIndex,5,0.963,0.903
random_forest,pc3,pc4,AUC_mean,1,0.722,0.782
random_forest,pc3,pc4,AUC_mean,2,0.752,0.782
random_forest,pc3,pc4,AUC_mean,3,0.782,0.782
random_forest,pc3,pc4,AUC_mean,4,0.812,0.782
random_forest,pc3,pc4,AUC_mean,5,0.842,0.782
random_forest,pc3,pc4,F1_mean,1,0.155,0.215
random_forest,pc3,pc4,F1_mean,2,0.185,0.215
random_forest,pc3,pc4,F1_mean,3,0.215,0.215
random_forest,pc3,pc4,F1_mean,4,0.245,0.215
random_forest,pc3,pc4,F1_mean,5,0.275,0.215
random_forest,pc3,pc4,Precision_mean,1,0.274,0.334
random_forest,pc3,pc4,Precision_mean,2,0.304,0.334
random_forest,pc3,pc4,Precision_mean,3,0.334,0.334
random_forest,pc3,pc4,Precision_mean,4,0.364,0.334
random_forest,pc3,pc4,Precision_mean,5,0.394,0.334
random_forest,pc3,pc4,Recall_mean,1,0.098,0.158
random_forest,pc3,pc4,Recall_mean,2,0.128,0.158
random_forest,pc3,pc4,Recall_mean,3,0.158,0.158
random_forest,pc3,pc4,Recall_mean,4,0.188,0.158
random_forest,pc3,pc4,Recall_mean,5,0.218,0.158
random_forest,pc3,pc4,Generalizability_mean,1,0.934,0.967
random_forest,pc3,pc4,Generalizability_mean,2,0.9505,0.967
random_forest,pc3,pc4,Generalizability_mean,3,0.967,0.967
random_forest,pc3,pc4,Generalizability_mean,4,0.9835,0.967
random_forest,pc3,pc4,Generalizability_mean,5,1.0,0.967
random_forest,pc3,pc4,Stability,1,0.861,0.921
random_forest,pc3,pc4,Stability,2,0.891,0.921
random_forest,pc3,pc4,Stability,3,0.921,0.921
random_forest,pc3,pc4,Stability,4,0.951,0.921
random_forest,pc3,pc4,Stability,5,0.981,0.921
random_forest,pc3,pc4,ReliabilityIndex,1,0.846,0.906
random_forest,pc3,pc4,ReliabilityIndex,2,0.876,0.906
random_forest,pc3,pc4,ReliabilityIndex,3,0.906,0.906
random_forest,pc3,pc4,ReliabilityIndex,4,0.936,0.906
random_forest,pc3,pc4,ReliabilityIndex,5,0.966,0.906
random_forest,pc4,pc1,AUC_mean,1,0.69,0.75
random_forest,pc4,pc1,AUC_mean,2,0.72,0.75
random_forest,pc4,pc1,AUC_mean,3,0.75,0.75
random_forest,pc4,pc1,AUC_mean,4,0.78,0.75
random_forest,pc4,pc1,AUC_mean,5,0.81,0.75
random_forest,pc4,pc1,F1_mean,1,0.128,0.188
random_forest,pc4,pc1,F1_mean,2,0.158,0.188
random_forest,pc4,pc1,F1_mean,3,0.188,0.188
random_forest,pc4,pc1,F1_mean,4,0.218,0.188
random_forest,pc4,pc1,F1_mean,5,0.248,0.188
random_forest,pc4,pc1,Precision_mean,1,0.105,0.165
random_forest,pc4,pc1,Precision_mean,2,0.135,0.165
random_forest,pc4,pc1,Precision_mean,3,0.165,0.165
random_forest,pc4,pc1,Precision_mean,4,0.195,0.165
random_forest,pc4,pc1,Precision_mean,5,0.225,0.165
random_forest,pc4,pc1,Recall_mean,1,0.158,0.218
random_forest,pc4,pc1,Recall_mean,2,0.188,0.218
random_forest,pc4,pc1,Recall_mean,3,0.218,0.218
random_forest,pc4,pc1,Recall_mean,4,0.248,0.218
random_forest,pc4,pc1,Recall_mean,5,0.278,0.218
random_forest,pc4,pc1,Generalizability_mean,1,0.904,0.952
random_forest,pc4,pc1,Generalizability_mean,2,0.928,0.952
random_forest,pc4,pc1,Generalizability_mean,3,0.952,0.952
random_forest,pc4,pc1,Generalizability_mean,4,0.976,0.952
random_forest,pc4,pc1,Generalizability_mean,5,1.0,0.952
random_forest,pc4,pc1,Stability,1,0.896,0.948
random_forest,pc4,pc1,Stability,2,0.922,0.948
random_forest,pc4,pc1,Stability,3,0.948,0.948
random_forest,pc4,pc1,Stability,4,0.974,0.948
random_forest,pc4,pc1,Stability,5,1.0,0.948
random_forest,pc4,pc1,ReliabilityIndex,1,0.771,0.831
random_forest,pc4,pc1,ReliabilityIndex,2,0.801,0.831
random_forest,pc4,pc1,ReliabilityIndex,3,0.831,0.831
random_forest,pc4,pc1,ReliabilityIndex,4,0.861,0.831
random_forest,pc4,pc1,ReliabilityIndex,5,0.891,0.831
random_forest,pc4,pc2,AUC_mean,1,0.768,0.828
random_forest,pc4,pc2,AUC_mean,2,0.798,0.828
random_forest,pc4,pc2,AUC_mean,3,0.828,0.828
random_forest,pc4,pc2,AUC_mean,4,0.858,0.828
random_forest,pc4,pc2,AUC_mean,5,0.888,0.828
random_forest,pc4,pc2,F1_mean,1,0.0305,0.061
random_forest,pc4,pc2,F1_mean,2,0.04575,0.061
random_forest,pc4,pc2,F1_mean,3,0.061,0.061
random_forest,pc4,pc2,F1_mean,4,0.07625,0.061
random_forest,pc4,pc2,F1_mean,5,0.0915,0.061
random_forest,pc4,pc2,Precision_mean,1,0.0165,0.033
random_forest,pc4,pc2,Precision_mean,2,0.02475,0.033
random_forest,pc4,pc2,Precision_mean,3,0.033,0.033
random_forest,pc4,pc2,Precision_mean,4,0.04125,0.033
random_forest,pc4,pc2,Precision_mean,5,0.0495,0.033
random_forest,pc4,pc2,Recall_mean,1,0.418,0.478
random_forest,pc4,pc2,Recall_mean,2,0.448,0.478
random_forest,pc4,pc2,Recall_mean,3,0.478,0.478
random_forest,pc4,pc2,Recall_mean,4,0.508,0.478
random_forest,pc4,pc2,Recall_mean,5,0.538,0.478
random_forest,pc4,pc2,Generalizability_mean,1,0.716,0.776
random_forest,pc4,pc2,Generalizability_mean,2,0.746,0.776
random_forest,pc4,pc2,Generalizability_mean,3,0.776,0.776
random_forest,pc4,pc2,Generalizability_mean,4,0.806,0.776
random_forest,pc4,pc2,Generalizability_mean,5,0.836,0.776
random_forest,pc4,pc2,Stability,1,0.912,0.956
random_forest,pc4,pc2,Stability,2,0.934,0.956
random_forest,pc4,pc2,Stability,3,0.956,0.956
random_forest,pc4,pc2,Stability,4,0.978,0.956
random_forest,pc4,pc2,Stability,5,1.0,0.956
random_forest,pc4,pc2,ReliabilityIndex,1,0.836,0.896
random_forest,pc4,pc2,ReliabilityIndex,2,0.866,0.896
random_forest,pc4,pc2,ReliabilityIndex,3,0.896,0.896
random_forest,pc4,pc2,ReliabilityIndex,4,0.926,0.896
random_forest,pc4,pc2,ReliabilityIndex,5,0.956,0.896
random_forest,pc4,pc3,AUC_mean,1,0.685,0.745
random_forest,pc4,pc3,AUC_mean,2,0.715,0.745
random_forest,pc4,pc3,AUC_mean,3,0.745,0.745
random_forest,pc4,pc3,AUC_mean,4,0.775,0.745
random_forest,pc4,pc3,AUC_mean,5,0.805,0.745
random_forest,pc4,pc3,F1_mean,1,0.182,0.242
random_forest,pc4,pc3,F1_mean,2,0.212,0.242
random_forest,pc4,pc3,F1_mean,3,0.242,0.242
random_forest,pc4,pc3,F1_mean,4,0.272,0.242
random_forest,pc4,pc3,F1_mean,5,0.302,0.242
random_forest,pc4,pc3,Precision_mean,1,0.17,0.23
random_forest,pc4,pc3,Precision_mean,2,0.2,0.23
random_forest,pc4,pc3,Precision_mean,3,0.23,0.23
random_forest,pc4,pc3,Precision_mean,4,0.26,0.23
random_forest,pc4,pc3,Precision_mean,5,0.29,0.23
random_forest,pc4,pc3,Recall_mean,1,0.195,0.255
random_forest,pc4,pc3,Recall_mean,2,0.225,0.255
random_forest,pc4,pc3,Recall_mean,3,0.255,0.255
random_forest,pc4,pc3,Recall_mean,4,0.285,0.255
random_forest,pc4,pc3,Recall_mean,5,0.315,0.255
random_forest,pc4,pc3,Generalizability_mean,1,0.936,0.968
random_forest,pc4,pc3,Generalizability_mean,2,0.952,0.968
random_forest,pc4,pc3,Generalizability_mean,3,0.968,0.968
random_forest,pc4,pc3,Generalizability_mean,4,0.984,0.968
random_forest,pc4,pc3,Generalizability_mean,5,1.0,0.968
